county,county_pcode,county_lat,county_lon,year,maize_area_ha,maize_production_t,yield_t_ha,season_basis,yield_qc_flag,rain_dekads_available,rain_total_jan_jun_mm,rain_lta_jan_jun_mm,rain_anomaly_pct,rain_mean_dekad_mm,rain_std_dekad_mm,rain_cv,wet_dekads_ge20mm,heavy_dekads_ge50mm,dry_dekads_lt10mm,longest_dry_spell_dekads,rain_onset_doy,crop_source,crop_source_url,rainfall_source,rainfall_source_url
Nyeri,KE019,-0.314375,36.930473,1982,18152.870128,41838.249154,2.304773,Annual,0,18.000000,659.363635,644.133946,2.364367,36.631313,39.849687,1.087859,9.000000,5.000000,5.000000,2.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Samburu,KE025,1.541373,36.941540,1982,1288.000000,1391.000000,1.079969,Annual,0,18.000000,238.245256,270.988171,-12.082784,13.235848,16.298989,1.231428,3.000000,1.000000,12.000000,8.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Siaya,KE041,-0.057674,34.199887,1982,42222.000000,82100.000000,1.944484,Annual,0,18.000000,729.387503,811.195420,-10.084859,40.521528,27.787283,0.685741,12.000000,6.000000,4.000000,1.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Taita Taveta,KE006,-3.405203,38.371760,1982,3870.000000,6966.696670,1.800180,Annual,0,18.000000,260.140823,310.607723,-16.247793,14.452268,13.145983,0.909614,5.000000,0.000000,10.000000,7.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tana River,KE004,-1.534918,39.550288,1982,2649.352512,1925.200000,0.726668,Annual,0,18.000000,211.335222,192.080568,10.024259,11.740846,13.020815,1.109018,4.000000,1.000000,10.000000,8.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Tharaka-Nithi,KE013,-0.191445,37.960417,1982,24633.795489,23032.598782,0.935000,Annual,0,18.000000,648.249994,547.091662,18.490198,36.013889,44.271850,1.229299,7.000000,6.000000,9.000000,4.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Trans Nzoia,KE026,1.045915,34.980778,1982,48441.000000,145323.000000,3.000000,Annual,0,18.000000,639.113933,634.237966,0.768791,35.506330,32.612064,0.918486,10.000000,5.000000,5.000000,3.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Turkana,KE023,3.162488,35.313492,1982,650.000000,585.000000,0.900000,Annual,0,18.000000,174.328737,172.177661,1.249335,9.684930,9.132035,0.942912,2.000000,0.000000,12.000000,8.000000,101.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Uasin Gishu,KE027,0.478188,35.303799,1982,47144.000000,181913.000000,3.858667,Annual,0,18.000000,605.153151,606.721928,-0.258566,33.619619,31.564561,0.938873,10.000000,4.000000,4.000000,1.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Vihiga,KE038,0.084857,34.707784,1982,12341.341634,35786.960173,2.899763,Annual,0,18.000000,951.210513,1006.033351,-5.449406,52.845029,35.110432,0.664404,14.000000,9.000000,3.000000,1.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Wajir,KE008,1.939715,40.024507,1982,648.000000,465.500000,0.718364,Annual,0,18.000000,181.521365,193.539230,-6.209524,10.084520,13.693423,1.357866,3.000000,0.000000,12.000000,9.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
West Pokot,KE024,1.893374,35.212768,1982,13200.000000,51300.000000,3.886364,Annual,0,18.000000,437.204078,443.095810,-1.329675,24.289115,24.051931,0.990235,6.000000,3.000000,7.000000,4.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Baringo,KE030,0.726352,36.018591,1983,4500.000000,14175.000000,3.150000,Annual,0,18.000000,344.552701,465.744538,-26.021097,19.141817,16.683054,0.871550,6.000000,1.000000,7.000000,4.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bomet,KE036,-0.716095,35.238459,1983,28588.709025,72079.282629,2.521250,Annual,0,18.000000,685.010521,842.724213,-18.714746,38.056140,24.186813,0.635556,13.000000,5.000000,2.000000,2.000000,70.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Bungoma,KE039,0.785694,34.718757,1983,78000.000000,143654.365437,1.841723,Annual,0,18.000000,741.220003,854.742337,-13.281469,41.178889,30.580121,0.742616,13.000000,5.000000,4.000000,2.000000,70.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Busia,KE040,0.375707,34.265111,1983,31000.000000,54130.000000,1.746129,Annual,0,18.000000,750.057694,900.425645,-16.699652,41.669872,31.400872,0.753563,13.000000,6.000000,4.000000,2.000000,70.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Elgeyo-Marakwet,KE028,0.745102,35.560856,1983,23005.000000,14300.100000,0.621608,Annual,0,18.000000,527.484855,657.566659,-19.782299,29.304714,24.479724,0.835351,10.000000,3.000000,6.000000,4.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Embu,KE014,-0.532830,37.664629,1983,56000.000000,27100.000000,0.483929,Annual,0,18.000000,566.571426,525.286081,7.859592,31.476190,64.273518,2.041973,6.000000,1.000000,10.000000,4.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Garissa,KE007,-0.520490,40.355590,1983,200.000000,360.000000,1.800000,Annual,0,18.000000,216.243301,240.279175,-10.003311,12.013517,13.113401,1.091554,4.000000,0.000000,10.000000,9.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Isiolo,KE011,1.006385,38.747651,1983,413.000000,590.000000,1.428571,Annual,0,18.000000,104.200000,173.962088,-40.101891,5.788889,12.136411,2.096501,1.000000,1.000000,17.000000,11.000000,182.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kajiado,KE034,-2.112369,36.777606,1983,3299.000000,4454.000000,1.350106,Annual,0,18.000000,254.471907,373.466385,-31.862166,14.137328,19.438656,1.374988,2.000000,2.000000,12.000000,6.000000,182.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kakamega,KE037,0.497190,34.800929,1983,87054.118770,217635.296924,2.500000,Annual,0,18.000000,823.178946,951.356143,-13.473103,45.732164,33.566094,0.733971,14.000000,6.000000,4.000000,2.000000,70.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kericho,KE035,-0.316683,35.225997,1983,43411.290975,109450.717371,2.521250,Annual,0,18.000000,647.701495,795.027352,-18.530917,35.983416,25.688864,0.713908,12.000000,4.000000,3.000000,2.000000,70.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kiambu,KE022,-1.034385,36.843216,1983,19813.000000,45579.000000,2.300459,Annual,0,18.000000,575.690474,695.396027,-17.214012,31.982804,41.194984,1.288035,8.000000,2.000000,7.000000,4.000000,80.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kilifi,KE003,-3.152441,39.672708,1983,32478.000000,33355.000000,1.027003,Annual,0,18.000000,458.824257,488.607513,-6.095538,25.490236,27.857143,1.092855,8.000000,3.000000,8.000000,8.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kirinyaga,KE020,-0.467350,37.301902,1983,32046.000000,32278.000000,1.007240,Annual,0,18.000000,702.354165,646.759723,8.595842,39.019676,60.405843,1.548087,7.000000,5.000000,7.000000,4.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisii,KE045,-0.736677,34.753510,1983,37942.270110,107674.009772,2.837838,Annual,0,18.000000,848.024998,925.845013,-8.405296,47.112500,26.430051,0.560999,15.000000,7.000000,1.000000,1.000000,70.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kisumu,KE042,-0.194380,34.777329,1983,13772.000000,22310.000000,1.619954,Annual,0,18.000000,659.434780,816.425122,-19.228994,36.635266,24.503019,0.668837,13.000000,4.000000,2.000000,1.000000,70.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kitui,KE015,-1.560490,38.371810,1983,45690.000000,26728.000000,0.584986,Annual,0,18.000000,140.195589,272.434005,-48.539614,7.788644,13.233510,1.699078,1.000000,1.000000,15.000000,6.000000,182.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Kwale,KE002,-4.120591,39.066136,1983,14143.000000,9442.000000,0.667609,Annual,0,18.000000,453.278814,541.885007,-16.351475,25.182156,23.059718,0.915717,10.000000,4.000000,7.000000,7.000000,91.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Laikipia,KE031,0.289134,36.825248,1983,5835.000000,7002.000000,1.200000,Annual,0,18.000000,270.725167,361.774838,-25.167497,15.040287,14.514892,0.965067,4.000000,1.000000,9.000000,5.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
Lamu,KE005,-2.063679,40.545830,1983,3885.578508,4721.404477,1.215110,Annual,0,18.000000,812.054181,534.602138,51.898790,45.114121,64.045292,1.419628,8.000000,6.000000,9.000000,9.000000,111.000000,HarvestStat Africa v1.2,https://raw.githubusercontent.com/HarvestStat/HarvestStat-Africa/main/public/hvstat_africa_data_v1.2.csv,WFP HDX CHIRPS v2 dekadal indicators,https://data.humdata.org/dataset/ken-rainfall-subnational
